audio_path,emotion_id,pn,round,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,zero_crossing_rate,rmse,pitch,mean_pressure,max_pressure,pressure_variance,center_of_pressure_x,center_of_pressure_y,pressure_gradient,median_force,iqr_force,touch_duration,contact_area,min_force,rate_of_pressure_change,pressure_std,num_touches,max_touch_duration,min_touch_duration,mean_duration,arousal_class,valence_class,quadrant
D:/Data_collection_results\5\wav_clip\_Happiness_Round_3.wav,7,5,3,-533.23046875,60.38459014892578,32.250938415527344,26.37807846069336,15.018623352050781,17.216888427734375,18.98392677307129,19.264511108398438,-1.0194858312606812,14.025492668151855,5.302248001098633,10.251363754272461,-1.4274259805679321,6753.910810511854,6474.684059312088,0.13373241734338748,0.0031122914515435696,1.866590142250061,0.06417777777777778,99.74025974025975,48.13210006828958,238.66439931021264,11.361563517915307,2.1960698106657235,0.0,0.0,450.0,722.0,0.0,1.4883290428947444,6.937730181283326,29.0,42.0,1.0,8.310344827586206,1,1,1
D:/Data_collection_results\5\wav_clip\_Sadness_Round_1.wav,8,5,1,-569.9393920898438,65.77997589111328,27.040050506591797,26.7296085357666,15.787274360656738,18.121822357177734,13.44759750366211,13.80430793762207,5.75795316696167,11.01783561706543,3.565481424331665,9.502240180969238,1.3632450103759766,6264.308012729644,6558.644046340309,0.08968344420678655,0.001282346318475902,1.6329140663146973,0.1039111111111111,82.59740259740259,84.00520182155506,212.6185430463576,12.109105960264902,2.48835511270363,0.0,0.0,450.0,1169.0,0.0,0.36930552743470335,9.165435168149687,4.0,173.0,9.0,74.5,-1,-1,3
D:/Data_collection_results\5\wav_clip\_Sadness_Round_2.wav,8,5,2,-568.8828735351562,65.29203796386719,26.83356475830078,26.63259506225586,16.02385711669922,18.083419799804688,14.012370109558105,15.077606201171875,5.433789253234863,11.410728454589844,4.2369465827941895,9.664935111999512,1.6129761934280396,6302.481165768827,6555.663210408837,0.093496796149942,0.0012781352270394564,1.736844539642334,0.14053333333333334,105.97402597402596,111.47502741432879,193.56237940802168,11.601584629910917,3.2908732260769002,0.0,0.0,450.0,1581.0,0.0,0.7325022416336447,10.558173488550413,4.0,63.0,52.0,57.0,-1,-1,3
D:/Data_collection_results\5\wav_clip\_Sadness_Round_3.wav,8,5,3,-569.466796875,65.79254150390625,26.954715728759766,25.60059928894043,15.896687507629395,18.8321475982666,14.67320728302002,15.58480167388916,6.531515121459961,11.121929168701172,3.7939059734344482,9.367155075073242,1.628801703453064,6305.359409756677,6571.295096755067,0.08976161452291183,0.0012820098781958222,1.7060410976409912,0.09404444444444444,77.92207792207792,50.89724228436498,235.9667740509128,13.97688080348683,1.788686626210664,0.0,1.5584415584415585,450.0,1058.0,0.0,0.3290428947444538,7.1342303217912,5.0,41.0,17.0,28.6,-1,-1,3
D:/Data_collection_results\5\wav_clip\_Surprise_Round_1.wav,9,5,1,-554.193359375,67.7358169555664,27.926910400390625,25.632667541503906,14.788835525512695,17.684097290039062,15.005306243896484,16.255523681640625,3.5948245525360107,10.51537799835205,3.9440531730651855,9.880110740661621,1.01587975025177,6206.541816840867,6503.477620022486,0.08883433330916474,0.002450784435495734,2.2807600498199463,0.024622222222222222,95.06493506493507,30.471622401079443,251.7927328556807,14.795632889798704,1.0919640704392835,0.0,0.0,450.0,277.0,0.0,0.5309114048534984,5.520110723624975,12.0,6.0,2.0,3.5,1,1,1
D:/Data_collection_results\5\wav_clip\_Surprise_Round_2.wav,9,5,2,-549.2095947265625,70.3447265625,28.261274337768555,24.353776931762695,14.010917663574219,18.30800437927246,17.332138061523438,17.363893508911133,1.8808097839355469,10.002820014953613,3.315749406814575,9.891613006591797,0.475803017616272,6071.654766052248,6510.320986498158,0.07870391350058005,0.0025184238329529762,1.807656168937683,0.02302222222222222,99.74025974025975,32.21137241775829,238.23421157156093,12.936846286243876,1.4142660257651558,0.0,0.0,450.0,259.0,0.0,0.832186966708125,5.675506357829079,16.0,4.0,1.0,2.4375,1,1,1
D:/Data_collection_results\5\wav_clip\_Surprise_Round_3.wav,9,5,3,-546.4217529296875,70.95405578613281,28.990983963012695,25.194616317749023,14.286076545715332,17.53419303894043,15.39905834197998,15.618030548095703,1.3504366874694824,10.334310531616211,4.108343124389648,9.705462455749512,0.1322769671678543,6058.374272536615,6465.36451256733,0.08781075532917633,0.0031852854881435633,2.459883689880371,0.04675555555555556,120.0,79.79327523847003,224.79055679287302,13.369175946547882,1.864957932016984,0.0,0.0,450.0,526.0,0.0,0.7079281520261477,8.932708169333084,12.0,19.0,1.0,7.333333333333333,1,1,1
D:/Data_collection_results\6\wav_clip\_Anger_Round_1.wav,0,6,1,-474.4093322753906,80.4281005859375,36.089027404785156,20.454845428466797,11.65205192565918,14.920574188232422,17.107622146606445,14.668903350830078,-4.955716133117676,5.956806182861328,7.974373817443848,8.23601245880127,-0.5182721614837646,5322.5176540357115,6115.366807689191,0.0730762171911253,0.017620442435145378,2.8590800762176514,0.15982222222222223,114.54545454545455,366.50996692745633,187.9510596765198,12.973264082543222,7.093092001800387,0.0,0.0,450.0,1798.0,0.0,5.062036849564689,19.144450029380742,38.0,21.0,1.0,5.052631578947368,1,-1,2
D:/Data_collection_results\6\wav_clip\_Anger_Round_2.wav,0,6,2,-499.4676513671875,75.00035095214844,35.08928680419922,24.153162002563477,13.407270431518555,16.518484115600586,18.998126983642578,18.861276626586914,-2.8021254539489746,8.550102233886719,5.780886173248291,8.91380786895752,-1.537349820137024,5571.978907192311,6319.047733940057,0.0655191868474478,0.01180162001401186,1.9540883302688599,0.12186666666666666,102.27272727272728,247.00648968227736,214.89967345745197,12.590579003801539,5.625405352329444,0.0,0.0,450.0,1371.0,0.0,3.8259566713909696,15.716440108443049,23.0,14.0,1.0,4.086956521739131,1,-1,2
D:/Data_collection_results\6\wav_clip\_Anger_Round_3.wav,0,6,3,-508.2796936035156,68.81632995605469,34.130165100097656,23.035194396972656,13.62014102935791,16.6777400970459,19.086761474609375,18.512290954589844,-2.390453577041626,8.640175819396973,6.434009552001953,9.279598236083984,-1.4073007106781006,6077.41366805611,6447.932350459176,0.08737402117169374,0.009835497476160526,1.8810003995895386,0.10168888888888888,100.9090909090909,174.05681867401285,186.4430476064446,12.162106725774972,4.380339923076135,0.0,0.0,450.0,1144.0,0.0,3.2348248633326584,13.193059488761993,25.0,7.0,2.0,3.64,1,-1,2
D:/Data_collection_results\6\wav_clip\_Attention_Round_1.wav,1,6,1,-487.57598876953125,86.92765045166016,21.250225067138672,17.542526245117188,11.441778182983398,17.055084228515625,17.408784866333008,15.384296417236328,-8.06570816040039,6.159982204437256,6.814913749694824,8.96261215209961,-3.995999336242676,5249.937535606039,6068.49551776346,0.0658103429524362,0.013871840201318264,5.473865985870361,0.015022222222222222,99.54545454545455,20.563309619834705,240.0829828987945,13.191197084384637,0.7759384972193983,0.0,0.0,450.0,169.0,0.0,0.6021866774650739,4.534678557498283,22.0,3.0,1.0,2.227272727272727,0,0,0
D:/Data_collection_results\6\wav_clip\_Attention_Round_2.wav,1,6,2,-496.0801086425781,88.20781707763672,21.77595329284668,15.650490760803223,8.125383377075195,14.387691497802734,16.57461166381836,15.82197093963623,-5.8070268630981445,6.394924163818359,5.506308078765869,10.171168327331543,-1.9901225566864014,5266.917125904851,6084.621455532587,0.06959877102668213,0.010382377542555332,5.864872455596924,0.03591111111111111,102.27272727272728,33.02765606611571,260.9695784441547,13.385339707373605,1.3761257918622172,0.0,0.0,450.0,404.0,0.0,0.7818586758453128,5.746969293994506,25.0,53.0,1.0,6.52,0,0,0
D:/Data_collection_results\6\wav_clip\_Attention_Round_3.wav,1,6,3,-517.223876953125,83.42196655273438,25.78160858154297,19.5696964263916,10.939677238464355,17.082378387451172,16.419448852539062,14.936038970947266,-3.784665107727051,7.193132400512695,4.0480756759643555,10.46141529083252,-0.6008406281471252,5424.301463922746,6214.711048659972,0.06997092970562645,0.007728418335318565,3.3410298824310303,0.022133333333333335,110.45454545454545,32.46023259504132,241.06632888070018,13.21940733916782,1.263661319587275,0.0,0.0,450.0,249.0,0.0,0.7828305324964568,5.6973882257611095,27.0,9.0,1.0,2.7777777777777777,0,0,0
D:/Data_collection_results\6\wav_clip\_Calmimg_Round_1.wav,2,6,1,-562.5822143554688,68.22915649414062,27.141645431518555,26.400753021240234,15.923539161682129,19.48534393310547,15.909212112426758,15.500754356384277,4.704463005065918,9.652332305908203,3.1509816646575928,9.09305191040039,0.6206901669502258,5949.626220805607,6474.111055600998,0.08033076239849188,0.0016394711565226316,1.6722718477249146,0.7576888888888889,102.27272727272728,1054.8641083709824,214.65798551794828,11.235190063152327,6.794615610985759,50.45454545454545,68.18181818181819,450.0,8524.0,0.0,1.4107714112168457,32.478671591845966,3.0,160.0,113.0,133.66666666666666,-1,1,4
D:/Data_collection_results\6\wav_clip\_Calmimg_Round_2.wav,2,6,2,-558.3032836914062,63.22795104980469,27.67013931274414,25.138710021972656,15.778010368347168,18.887208938598633,16.162994384765625,16.908058166503906,2.4960827827453613,10.347525596618652,3.422952890396118,8.421103477478027,-1.495171308517456,6533.81425532145,6542.413126645135,0.11151448756525523,0.0014581989962607622,2.5434751510620117,0.6192,100.9090909090909,968.6517836547292,233.2309721393226,12.156789957063362,8.505762421981563,21.81818181818182,62.72727272727273,450.0,6966.0,0.0,1.668677870014173,31.1231711696403,5.0,117.0,24.0,67.4,-1,1,4
D:/Data_collection_results\6\wav_clip\_Calmimg_Round_3.wav,2,6,3,-549.538818359375,61.48857879638672,29.525482177734375,24.460540771484375,14.382866859436035,17.871395111083984,17.312793731689453,17.97616958618164,1.6656259298324585,10.701253890991211,2.981903314590454,8.144200325012207,-2.744401454925537,6800.760599951679,6515.335131565196,0.1355926442865429,0.001633492298424244,2.7049522399902344,0.40773333333333334,84.54545454545455,597.0610839302112,209.75304745242263,11.902038776020282,8.263935309289936,0.0,32.72727272727273,450.0,4587.0,0.0,1.337274751974084,24.43483341318723,6.0,84.0,18.0,45.666666666666664,-1,1,4
D:/Data_collection_results\6\wav_clip\_Comfort_Round_1.wav,3,6,1,-545.8015747070312,67.6435546875,24.68195152282715,23.2176456451416,12.109833717346191,15.664761543273926,18.57673454284668,18.92484474182129,-1.7349298000335693,10.522064208984375,3.4466769695281982,7.04238748550415,-3.9210622310638428,6409.579653566709,6444.072275743372,0.11210189783932714,0.001549305859953165,3.8790814876556396,0.15911111111111112,94.0909090909091,152.65772376859505,234.35752071944984,12.601628166696056,4.104011869730888,0.0,0.0,450.0,1790.0,0.0,1.3350880745090097,12.355473433608081,12.0,37.0,1.0,23.25,-1,1,4
D:/Data_collection_results\6\wav_clip\_Comfort_Round_2.wav,3,6,2,-545.3737182617188,68.86408233642578,26.63582992553711,24.052032470703125,11.549782752990723,14.610642433166504,17.736364364624023,18.79439353942871,-1.1457264423370361,10.712872505187988,3.02298641204834,6.459833145141602,-3.550126791000366,6355.772902302406,6443.536379089948,0.10966558965342227,0.0016340678557753563,3.606311798095703,0.16311111111111112,79.0909090909091,99.04597699173553,225.99346539395808,9.63700434499983,3.456261153813029,0.0,0.0,450.0,1835.0,0.0,1.245920226766552,9.952184533645642,11.0,37.0,13.0,25.454545454545453,-1,1,4
D:/Data_collection_results\6\wav_clip\_Comfort_Round_3.wav,3,6,3,-553.6604614257812,72.17157745361328,27.97743797302246,24.02488899230957,12.728724479675293,15.966620445251465,16.146774291992188,16.447174072265625,1.9405251741409302,9.706291198730469,1.9555797576904297,7.784287452697754,-2.1602225303649902,6070.540469724983,6437.365671425651,0.09337727486948956,0.0015622162027284503,3.322439193725586,0.12524444444444444,90.0,72.89294010651973,237.56716137516437,10.371641931241781,2.597081127946021,0.0,0.0,450.0,1409.0,0.0,0.6626847539987851,8.537736240158731,9.0,62.0,1.0,33.888888888888886,-1,1,4
D:/Data_collection_results\6\wav_clip\_Confusion_Round_1.wav,4,6,1,-543.5830078125,49.111289978027344,25.557537078857422,28.23900604248047,16.551176071166992,15.11490249633789,20.759824752807617,22.78530502319336,-6.6765336990356445,13.057533264160156,5.207430362701416,9.766674041748047,-4.959562301635742,7585.737559610595,6505.570809299574,0.18395288029292342,0.0014670898672193289,2.349688768386841,0.1136888888888889,88.63636363636364,81.021427379247,228.58073934775075,11.77671104072846,3.256639792312151,0.0,0.0,450.0,1279.0,0.0,1.5399068637375986,9.00119033124214,4.0,93.0,55.0,78.25,-1,-1,3
D:/Data_collection_results\6\wav_clip\_Confusion_Round_2.wav,4,6,2,-553.121826171875,52.69663619995117,28.06671905517578,27.910064697265625,16.527822494506836,15.715956687927246,17.755977630615234,20.38101577758789,-2.13082218170166,13.956881523132324,4.184781551361084,9.449355125427246,-2.9722297191619873,7319.128096126847,6560.182596711842,0.15442942466647333,0.0014128454495221376,1.6386553049087524,0.10986666666666667,84.54545454545455,59.74641779247016,220.06182098935642,11.611371532564934,2.74639043167354,0.0,0.0,450.0,1236.0,0.0,1.2286697712087467,7.729580699654423,18.0,68.0,3.0,20.833333333333332,-1,-1,3
D:/Data_collection_results\6\wav_clip\_Confusion_Round_3.wav,4,6,3,-549.3500366210938,54.22110366821289,26.968219757080078,26.334016799926758,15.468377113342285,15.073099136352539,17.74637222290039,20.67914390563965,-3.005749464035034,12.890884399414062,4.46492338180542,9.686944007873535,-3.750105857849121,7310.616823975969,6540.009900147595,0.1618765634063225,0.0013910664711147547,2.4733314514160156,0.0824,92.72727272727272,53.620487698806244,211.10058968732858,11.698368074602303,2.451128614051956,0.0,0.0,450.0,927.0,0.0,1.1904029155699536,7.322601156611375,23.0,77.0,1.0,15.391304347826088,-1,-1,3
D:/Data_collection_results\6\wav_clip\_Disgust_Round_1.wav,5,6,1,-535.0038452148438,69.5891342163086,29.056758880615234,20.278291702270508,10.24082088470459,13.75843334197998,17.36621856689453,20.696863174438477,-3.98066782951355,10.020025253295898,2.873986005783081,7.078362941741943,-5.703666687011719,6629.192645324105,6472.271090425644,0.13479394757830626,0.0016849895473569632,4.850368976593018,0.18906666666666666,85.9090909090909,90.41638164921945,197.87504136607316,11.634687934343766,3.590584755662665,0.0,2.7272727272727275,450.0,2127.0,0.0,1.8241749341972058,9.50875289663263,6.0,109.0,12.0,59.166666666666664,1,-1,2
D:/Data_collection_results\6\wav_clip\_Disgust_Round_2.wav,5,6,2,-544.4151611328125,60.0310173034668,28.999597549438477,25.19144630432129,14.575331687927246,16.17382049560547,18.67841148376465,19.72704315185547,-0.7551760673522949,12.204733848571777,3.9676034450531006,9.01226806640625,-3.2647759914398193,6831.723772265239,6554.046272674282,0.1286915648564385,0.0017971062334254384,2.3118557929992676,0.08151111111111112,94.0909090909091,43.05338775390266,270.47280166880614,10.022304236200258,2.071895109507253,0.0,0.0,450.0,917.0,0.0,1.176432476209759,6.561508039612743,33.0,18.0,1.0,4.848484848484849,1,-1,2
D:/Data_collection_results\6\wav_clip\_Disgust_Round_3.wav,5,6,3,-550.3399658203125,61.28475570678711,30.072792053222656,26.530481338500977,15.436976432800293,16.69842529296875,16.60072135925293,17.890268325805664,-0.490438312292099,11.892024993896484,3.235748052597046,9.057551383972168,-2.679110527038574,6800.757074430512,6517.126036101678,0.12956786542923435,0.0016401192406192422,2.2401187419891357,0.062488888888888885,85.9090909090909,29.77849401652893,246.91569156915696,12.47064706470647,1.714195101626797,0.0,0.0,450.0,703.0,0.0,0.9742862927718161,5.456967474388035,30.0,37.0,1.0,5.466666666666667,1,-1,2
D:/Data_collection_results\6\wav_clip\_Fear_Round_1.wav,6,6,1,-553.3052368164062,61.692909240722656,28.23882484436035,25.81598472595215,15.611410140991211,17.58957290649414,15.708651542663574,16.800796508789062,-0.19152449071407318,11.465846061706543,2.925901412963867,8.430532455444336,-2.7180488109588623,6782.809424376376,6555.256027510269,0.12513311611803946,0.0018186516826972365,2.5918447971343994,0.20613333333333334,96.81818181818181,59.18773186409551,220.84174061433447,12.153003412969284,3.100750384850435,1.3636363636363638,4.090909090909091,450.0,2319.0,0.0,1.2408179793480463,7.693356345841229,16.0,83.0,1.0,20.6875,1,-1,2
D:/Data_collection_results\6\wav_clip\_Fear_Round_2.wav,6,6,2,-531.008056640625,69.86295318603516,26.28557586669922,24.37813949584961,14.354604721069336,14.821247100830078,14.435029029846191,17.260255813598633,-5.39139461517334,8.013655662536621,1.992714285850525,7.079443454742432,-5.016799449920654,6362.113307334247,6288.678517249031,0.1208382779535865,0.002966874046251178,3.454406261444092,0.23244444444444445,91.36363636363636,73.36180899908172,228.78589356632253,12.616648133439238,3.639626702960045,0.0,4.090909090909091,450.0,2615.0,0.0,1.6937031787811296,8.56515084508625,4.0,206.0,1.0,89.75,1,-1,2
D:/Data_collection_results\6\wav_clip\_Fear_Round_3.wav,6,6,3,-548.3223266601562,64.76376342773438,27.424964904785156,23.556686401367188,13.730325698852539,17.037639617919922,18.252979278564453,18.378299713134766,0.47717854380607605,11.236921310424805,3.343467950820923,9.002693176269531,-2.7209715843200684,6602.360929425443,6516.310815601631,0.12225950732308585,0.0016043083742260933,3.0864527225494385,0.11813333333333334,92.72727272727272,58.158464661157026,203.10341893975644,10.394374435050777,2.503531738054097,0.0,0.0,450.0,1329.0,0.0,1.382830532496457,7.626169724124754,26.0,40.0,2.0,8.346153846153847,1,-1,2
D:/Data_collection_results\6\wav_clip\_Happiness_Round_1.wav,7,6,1,-510.5504150390625,66.86869812011719,35.066471099853516,25.986631393432617,14.3865966796875,17.09575080871582,18.417724609375,18.871461868286133,-0.5209894180297852,9.735514640808105,6.5115251541137695,8.777382850646973,-1.435557246208191,5961.700293631883,6391.430138242392,0.0748973589762181,0.009300178848206997,1.515053629875183,0.05235555555555556,94.0909090909091,63.16215685583103,155.34739781276662,10.056232063910647,2.131951422216036,0.0,0.0,450.0,589.0,0.0,1.629074711480057,7.947462290305694,25.0,5.0,1.0,2.8,1,1,1
D:/Data_collection_results\6\wav_clip\_Happiness_Round_2.wav,7,6,2,-526.5905151367188,70.5714340209961,31.933284759521484,26.39543342590332,13.860237121582031,17.071062088012695,16.9212703704834,18.35133934020996,-0.4832591116428375,9.687472343444824,4.272974014282227,9.150486946105957,-1.6737303733825684,5837.452804361058,6406.597753352363,0.07785706840922274,0.005452688783407211,1.720126748085022,0.052444444444444446,96.81818181818181,64.1712534949495,212.78403568868,11.42308611487294,2.257353839123531,0.0,0.0,450.0,590.0,0.0,1.643166632921644,8.010696192900433,25.0,4.0,2.0,2.96,1,1,1
D:/Data_collection_results\6\wav_clip\_Happiness_Round_3.wav,7,6,3,-533.3807983398438,68.54261779785156,32.08406066894531,28.16016960144043,15.450560569763184,18.2875919342041,17.249834060668945,17.899850845336914,0.2912330627441406,10.346860885620117,4.448493003845215,8.973281860351562,-1.575864553451538,5813.179419140131,6437.326758047592,0.07253695530017401,0.004594792146235704,1.2304507493972778,0.04986666666666666,105.0,49.34409550045914,225.0958525345622,7.7206451612903235,1.8694860526991977,0.0,0.0,450.0,561.0,0.0,1.378821623810488,7.024535251563561,24.0,4.0,1.0,2.7916666666666665,1,1,1
D:/Data_collection_results\6\wav_clip\_Sadness_Round_1.wav,8,6,1,-552.6017456054688,71.44892120361328,26.79897689819336,24.373329162597656,13.357070922851562,16.73555564880371,16.02625274658203,15.312260627746582,0.9961835145950317,10.6436185836792,3.2298388481140137,7.057584285736084,-2.439239025115967,6122.6419436272745,6425.717461096506,0.09802840867894431,0.0015324285486713052,4.087156772613525,0.2728,88.63636363636364,186.06912383471075,237.70361968439695,10.591148787137087,4.941990017246692,0.0,5.454545454545455,450.0,3069.0,0.0,0.7660660052642236,13.640715664315811,5.0,90.0,34.0,68.2,-1,-1,3
D:/Data_collection_results\6\wav_clip\_Sadness_Round_2.wav,8,6,2,-548.8656616210938,70.4056396484375,25.331056594848633,23.358509063720703,12.927410125732422,16.66287612915039,18.106229782104492,17.476119995117188,0.06719645112752914,10.6746187210083,3.712463617324829,7.357422351837158,-2.937129497528076,6191.162104738429,6420.939600062072,0.10282512054089327,0.0015486442716792226,4.041080474853516,0.18417777777777777,102.27272727272728,162.3391634012856,210.6306690797115,10.494151967802058,3.8955357783387403,0.0,1.3636363636363638,450.0,2072.0,0.0,1.1444826888034016,12.74123869179467,9.0,58.0,19.0,30.444444444444443,-1,-1,3
D:/Data_collection_results\6\wav_clip\_Sadness_Round_3.wav,8,6,3,-543.6788940429688,58.840110778808594,21.80844497680664,17.171844482421875,8.241687774658203,12.882084846496582,12.673022270202637,16.560117721557617,-4.161345481872559,7.9706597328186035,4.313501358032227,10.238429069519043,-2.817180871963501,7360.927237157074,6449.37409553321,0.1703541549210696,0.0013542409287765622,8.934718132019043,0.2541333333333333,120.0,713.5020986446282,237.4453177987754,17.279724243015487,3.6650325668213632,0.0,5.454545454545455,450.0,2859.0,0.0,1.3039886616724032,26.71146006201511,6.0,74.0,2.0,37.666666666666664,-1,-1,3
D:/Data_collection_results\6\wav_clip\_Surprise_Round_1.wav,9,6,1,-508.7331848144531,68.2026138305664,34.030494689941406,22.546966552734375,15.710041046142578,16.37964630126953,19.26103401184082,17.00971031188965,1.2223879098892212,7.540802478790283,7.990788459777832,7.443850040435791,-0.09171247482299805,5742.212742505462,6272.087740493799,0.08033529401102088,0.012477737851440907,2.476377010345459,0.07573333333333333,103.63636363636364,86.07272329109274,208.15491667143922,12.275127426836953,2.7306693562906665,0.0,0.0,450.0,852.0,0.0,1.9208746709860294,9.277538644009667,21.0,8.0,3.0,3.857142857142857,1,1,1
D:/Data_collection_results\6\wav_clip\_Surprise_Round_2.wav,9,6,2,-533.0256958007812,73.08028411865234,31.965843200683594,25.338071823120117,12.680521965026855,17.55820655822754,17.14129638671875,17.48790168762207,-0.3110197186470032,9.164828300476074,3.509176731109619,9.383556365966797,-0.6098668575286865,5784.306249106782,6424.8167918542895,0.074996497560654,0.004353218711912632,1.541175365447998,0.10844444444444444,103.63636363636364,60.582571371900826,239.89450385190295,10.221685638725996,2.723253988942672,0.0,0.0,450.0,1220.0,0.0,1.573557400283458,7.783480672032328,19.0,84.0,1.0,14.526315789473685,1,1,1
D:/Data_collection_results\6\wav_clip\_Surprise_Round_3.wav,9,6,3,-518.979248046875,71.18810272216797,34.763832092285156,22.854463577270508,13.064445495605469,16.34629249572754,17.641122817993164,18.808183670043945,-0.9322930574417114,9.316353797912598,2.961331844329834,9.50891399383545,-1.8861405849456787,6053.472627491407,6439.773599538855,0.08965625453161252,0.00762379402294755,2.008610248565674,0.05413333333333333,96.81818181818181,66.8737757355372,191.49229133439658,9.490468595731752,2.2304784356067473,0.0,0.0,450.0,609.0,0.0,1.647782952014578,8.17763876284207,26.0,5.0,1.0,2.769230769230769,1,1,1
D:/Data_collection_results\7\wav_clip\_Anger_Round_1.wav,0,7,1,-526.0092163085938,83.88995361328125,27.36142349243164,21.29357147216797,10.771651268005371,14.818255424499512,15.263912200927734,14.511990547180176,-1.3494305610656738,6.644824028015137,3.1084001064300537,7.537867069244385,-1.3865991830825806,5447.097133092737,6218.068111405191,0.07527178346142692,0.005319779738783836,4.238935947418213,0.0104,115.66265060240964,27.425254788535668,129.75494307968842,14.96045536249251,0.7491290726777345,0.0,0.0,450.0,117.0,0.0,0.6058765127324443,5.236912715382572,12.0,4.0,1.0,2.25,1,-1,2
D:/Data_collection_results\7\wav_clip\_Anger_Round_2.wav,0,7,2,-507.8298645019531,88.56800842285156,28.197782516479492,17.1600341796875,8.486817359924316,14.21220874786377,15.071950912475586,14.84150218963623,-2.1840038299560547,7.048893451690674,3.715100049972534,8.102476119995117,-1.9507739543914795,5338.998143489256,6221.496122708112,0.06821323049593968,0.00623685447499156,5.779384136199951,0.026755555555555557,117.10843373493977,64.83335138568734,214.3835583984838,10.107557450841034,1.582942258272508,0.0,0.0,450.0,301.0,0.0,1.0767703330023881,8.051916007118265,14.0,21.0,1.0,4.714285714285714,1,-1,2
D:/Data_collection_results\7\wav_clip\_Anger_Round_3.wav,0,7,3,-501.78948974609375,85.68399047851562,28.07798194885254,13.671707153320312,6.294361114501953,13.691388130187988,16.77794647216797,17.55643081665039,-4.864656448364258,6.729085445404053,2.2959752082824707,8.327825546264648,-4.019820690155029,5824.869293982176,6305.308612571317,0.09387801805394431,0.007254078984260559,7.15032434463501,0.07857777777777777,112.77108433734941,154.7606771699811,264.4158144894138,9.919343223390467,3.274524633484216,0.0,0.0,450.0,884.0,0.0,1.7760270480586042,12.440284448917602,18.0,22.0,1.0,7.277777777777778,1,-1,2
D:/Data_collection_results\7\wav_clip\_Attention_Round_1.wav,1,7,1,-533.8107299804688,75.9323501586914,23.392044067382812,20.632200241088867,11.649293899536133,16.892181396484375,14.961915016174316,14.944981575012207,0.050958406180143356,8.597222328186035,3.4660465717315674,7.696368217468262,-1.921227216720581,5838.764386643418,6359.76369125031,0.08077882558729699,0.005010754335671663,4.015901565551758,0.012355555555555555,96.86746987951808,11.362318996403285,246.04552352048555,11.763657056145673,0.47312142625850456,0.0,0.0,450.0,139.0,0.0,0.20788365041457588,3.370803909515249,18.0,22.0,1.0,5.055555555555555,0,0,0
D:/Data_collection_results\7\wav_clip\_Attention_Round_2.wav,1,7,2,-538.2550048828125,77.06327819824219,25.719524383544922,21.894641876220703,12.648933410644531,17.84543228149414,14.750118255615234,14.292789459228516,0.10589958727359772,7.680601596832275,2.5223283767700195,7.2024383544921875,-2.349592447280884,5815.856702540985,6372.433002668927,0.08107111459541763,0.003995132632553577,3.745638608932495,0.020444444444444446,112.77108433734941,13.082132223673812,256.3131147540983,13.018196721311476,0.9870387740509469,0.0,0.0,450.0,230.0,0.0,0.4085544852013846,3.616923032589139,14.0,28.0,1.0,4.214285714285714,0,0,0
D:/Data_collection_results\7\wav_clip\_Attention_Round_3.wav,1,7,3,-535.2198486328125,77.91769409179688,26.980058670043945,22.286352157592773,12.11800479888916,16.799522399902344,14.59063720703125,14.755857467651367,-0.0957985371351242,8.173027992248535,2.5348470211029053,7.363150596618652,-2.975287437438965,5739.607717434863,6350.217961887385,0.07857646189820186,0.004065435845404863,3.3972625732421875,0.04248888888888889,104.09638554216868,16.289775038209065,254.82330187219554,12.713445768219094,1.0499015165751244,0.0,0.0,450.0,478.0,0.0,0.4147368985966136,4.036059345228842,24.0,35.0,1.0,8.625,0,0,0
D:/Data_collection_results\7\wav_clip\_Calmimg_Round_1.wav,2,7,1,-568.0498657226562,61.981990814208984,27.586145401000977,26.3823184967041,16.997135162353516,17.912487030029297,15.447053909301758,16.065059661865234,5.051689624786377,11.51237678527832,2.6917049884796143,8.591154098510742,0.1598111242055893,6602.639692383026,6628.990752045274,0.10460831007105569,0.0012860303977504373,1.3955250978469849,0.29831111111111114,76.62650602409639,165.1470066395058,221.10673010247322,14.082614222975574,6.012130894533498,0.0,7.228915662650603,450.0,3356.0,0.0,0.565433225105321,12.85095353036131,2.0,224.0,152.0,188.0,-1,1,4
D:/Data_collection_results\7\wav_clip\_Calmimg_Round_2.wav,2,7,2,-566.3588256835938,69.3711929321289,27.131221771240234,23.580810546875,13.901398658752441,18.713985443115234,15.208086967468262,15.658703804016113,5.582313537597656,9.386716842651367,2.0858373641967773,8.247919082641602,1.129043698310852,6166.955771415272,6528.369960162638,0.08805546240574245,0.0013332497328519821,1.7703231573104858,0.6258666666666667,85.3012048192771,474.5850226302157,244.1609450806632,12.39218612356522,14.765472755990752,10.120481927710843,36.144578313253014,450.0,7041.0,0.0,0.40159927013175195,21.784972403705627,1.0,402.0,402.0,402.0,-1,1,4
